Timestamp,Alloc-bytes,Copied-bytes,Live-bytes,GC-user,GC-elap,TOT-user,TOT-elap,Page,Flts,Gen
664985863,461136,46512,88256072,0.002,0.002,0.559,0.665,0,0,0
667277416,464536,45824,88477744,0.002,0.002,0.561,0.667,0,0,0
669508426,461768,46216,88697192,0.002,0.002,0.563,0.670,0,0,0
672010900,461472,45832,88915808,0.002,0.002,0.565,0.672,0,0,0
675140645,463104,45256,89131016,0.003,0.003,0.568,0.675,0,0,0
677766841,463768,46088,89356600,0.002,0.002,0.570,0.678,0,0,0
680868597,463784,47016,89579072,0.003,0.003,0.573,0.681,0,0,0
683309861,462048,46264,89797928,0.002,0.002,0.575,0.683,0,0,0
685862364,462144,46072,90016784,0.002,0.002,0.578,0.686,0,0,0
689564717,462960,45664,90235280,0.003,0.003,0.581,0.690,0,0,0
691993702,464112,45600,90454016,0.002,0.002,0.583,0.692,0,0,0
694619171,462960,45784,90672752,0.002,0.002,0.586,0.695,0,0,0
696850463,462672,45712,90888200,0.002,0.002,0.588,0.697,0,0,0
699101472,465496,45368,91106640,0.002,0.002,0.590,0.699,0,0,0
701434962,464264,45288,91321904,0.002,0.002,0.592,0.701,0,0,0
704983778,463968,44704,91533584,0.003,0.003,0.595,0.705,0,0,0
708039707,460896,45816,91756088,0.003,0.003,0.598,0.708,0,0,0
711608486,460320,46648,91978112,0.003,0.003,0.601,0.712,0,0,0
714184449,462624,46072,92196968,0.002,0.002,0.603,0.714,0,0,0
718969726,461616,46072,92415824,0.004,0.004,0.607,0.719,0,0,0
722343554,462480,45616,92634320,0.003,0.003,0.610,0.722,0,0,0
725019079,464880,45552,92853056,0.002,0.002,0.613,0.725,0,0,0
727322316,463008,45832,93071792,0.002,0.002,0.615,0.727,0,0,0
729596823,465264,45664,93290408,0.002,0.002,0.617,0.730,0,0,0
731966122,462432,45424,93505736,0.002,0.002,0.619,0.732,0,0,0
735362633,463824,45240,93720944,0.003,0.003,0.622,0.735,0,0,0
740327848,463344,44848,93932624,0.004,0.004,0.626,0.740,0,0,0
742754833,461760,45288,94151480,0.002,0.002,0.629,0.743,0,0,0
745893184,462672,45928,94370096,0.003,0.003,0.631,0.746,0,0,0
748341609,463440,45312,94585304,0.002,0.002,0.634,0.748,0,0,0
750709041,462576,45400,94800752,0.002,0.002,0.636,0.751,0,0,0
754074911,464592,45064,95015720,0.003,0.003,0.639,0.754,0,0,0
757338372,466312,44192,95230192,0.003,0.003,0.642,0.757,0,0,0
759733039,463448,45072,95446136,0.002,0.002,0.644,0.760,0,0,0
763944509,466408,44856,95661088,0.004,0.004,0.648,0.764,0,0,0
767956580,464120,45016,95873144,0.003,0.004,0.651,0.768,0,0,0
771561939,463968,44488,96084704,0.003,0.003,0.655,0.772,0,0,0
774444591,464544,44248,96293096,0.002,0.003,0.657,0.774,0,0,0
777294995,461328,45208,96515120,0.002,0.002,0.660,0.777,0,0,0
780096219,460656,46840,96741032,0.002,0.002,0.662,0.780,0,0,0
782926619,460464,46984,96963296,0.002,0.002,0.665,0.783,0,0,0
785794600,461328,46744,97188968,0.002,0.003,0.668,0.786,0,0,0
789391849,463536,46848,97411232,0.003,0.003,0.671,0.789,0,0,0
795507287,464536,45672,97632664,0.005,0.006,0.676,0.796,0,0,0
802269109,460712,46600,97855760,0.006,0.006,0.682,0.802,0,0,0
807630042,463920,46464,98078024,0.004,0.005,0.687,0.808,0,0,0
810611340,462624,46392,98297000,0.003,0.003,0.690,0.811,0,0,0
813664119,462912,46072,98515736,0.003,0.003,0.692,0.814,0,0,0
816215922,465504,45544,98734232,0.002,0.002,0.695,0.816,0,0,0
819403668,460608,45904,98956496,0.003,0.003,0.698,0.819,0,0,0
823362838,462144,46656,99178760,0.003,0.004,0.701,0.823,0,0,0
829021029,462336,46104,99397496,0.005,0.005,0.706,0.829,0,0,0
833284998,464584,45408,99619024,0.004,0.004,0.710,0.833,0,0,0
836354930,465488,46024,99838368,0.003,0.003,0.713,0.836,0,0,0
840708616,462696,45712,100053944,0.004,0.004,0.716,0.841,0,0,0
844211958,462048,45728,100272680,0.003,0.003,0.720,0.844,0,0,0
847542489,462528,45640,100491176,0.003,0.003,0.723,0.848,0,0,0
850441719,462432,45408,100706504,0.002,0.003,0.725,0.850,0,0,0
853755242,462816,45128,100921592,0.003,0.003,0.728,0.854,0,0,0
857200427,464544,44872,101133512,0.003,0.003,0.731,0.857,0,0,0
860161140,461040,45568,101355536,0.002,0.003,0.734,0.860,0,0,0
862951249,461712,46416,101577800,0.002,0.002,0.737,0.863,0,0,0
866408380,462816,46056,101796536,0.003,0.003,0.740,0.866,0,0,0
869167421,464632,46080,102018736,0.002,0.002,0.742,0.869,0,0,0
872114406,465504,45936,102237376,0.002,0.003,0.745,0.872,0,0,0
876172029,465600,44952,102455440,0.004,0.004,0.749,0.876,0,0,0
879593381,462392,45984,102675008,0.003,0.003,0.752,0.880,0,0,0
882577641,465504,45784,102893744,0.003,0.003,0.754,0.883,0,0,0
886046862,462672,45640,103109072,0.003,0.003,0.758,0.886,0,0,0
889567149,462672,45160,103324160,0.003,0.003,0.761,0.890,0,0,0
892891810,464448,44872,103536080,0.003,0.003,0.764,0.893,0,0,0
896253805,462480,45280,103754696,0.003,0.003,0.767,0.896,0,0,0
899374401,461904,45656,103973312,0.003,0.003,0.770,0.899,0,0,0
902303947,463440,45256,104188520,0.002,0.003,0.772,0.902,0,0,0
906459650,465544,45272,104407096,0.003,0.004,0.776,0.906,0,0,0
909323040,466232,45576,104622464,0.002,0.003,0.779,0.909,0,0,0
912055410,464064,44920,104834264,0.002,0.002,0.781,0.912,0,0,0
915052120,465352,44056,105051712,0.003,0.003,0.784,0.915,0,0,0
917962984,463640,45288,105264800,0.002,0.003,0.787,0.918,0,0,0
922633947,466504,43968,105478840,0.004,0.004,0.791,0.923,0,0,0
926108069,465368,44616,105691448,0.003,0.003,0.794,0.926,0,0,0
928940394,467224,44192,105902920,0.002,0.003,0.797,0.929,0,0,0
931727139,463208,45184,106118576,0.002,0.003,0.799,0.932,0,0,0
935728789,461376,46216,106340840,0.003,0.004,0.803,0.936,0,0,0
939368248,463920,46216,106562864,0.003,0.003,0.806,0.939,0,0,0
942311330,461376,46056,106781840,0.003,0.003,0.809,0.942,0,0,0
945360787,462384,46000,107000456,0.003,0.003,0.812,0.945,0,0,0
948153186,463824,45320,107215664,0.002,0.002,0.814,0.948,0,0,0
951443247,463392,45664,107437808,0.003,0.003,0.817,0.951,0,0,0
955165505,465496,45872,107656488,0.003,0.003,0.821,0.955,0,0,0
960216561,462824,45544,107871872,0.004,0.005,0.825,0.960,0,0,0
964011001,462576,45376,108087080,0.003,0.003,0.829,0.964,0,0,0
967971620,465408,45056,108302168,0.003,0.004,0.832,0.968,0,0,0
971622192,462720,45208,108517496,0.003,0.003,0.836,0.972,0,0,0
975257948,461520,45520,108736112,0.003,0.003,0.839,0.975,0,0,0
978705618,462672,45592,108951560,0.003,0.003,0.842,0.979,0,0,0
982649305,465496,45368,109170000,0.003,0.004,0.846,0.983,0,0,0
986196177,464264,45288,109385264,0.003,0.003,0.849,0.986,0,0,0
990625514,463968,44704,109596944,0.004,0.004,0.853,0.991,0,0,0
994149869,465680,45144,109815608,0.003,0.003,0.856,0.994,0,0,0
997226958,466328,44640,110029960,0.003,0.003,0.859,0.997,0,0,0
1000173265,465176,44824,110242568,0.003,0.003,0.862,1.000,0,0,0
1004298203,463872,44640,110454488,0.004,0.004,0.866,1.004,0,0,0
1008159902,465024,44392,110665928,0.003,0.003,0.869,1.008,0,0,0
1012438240,464352,44256,110877608,0.004,0.004,0.873,1.012,0,0,0
1016117438,462288,45432,111096464,0.003,0.003,0.876,1.016,0,0,0
1019162200,464208,45736,111315080,0.003,0.003,0.879,1.019,0,0,0
1023825818,462624,45528,111530408,0.004,0.004,0.883,1.024,0,0,0
1029366042,462816,45128,111745496,0.005,0.005,0.888,1.029,0,0,0
1032572404,463776,44920,111957416,0.003,0.003,0.891,1.033,0,0,0
1036661644,464160,44992,112172624,0.004,0.004,0.895,1.037,0,0,0
1041204924,463392,45160,112387832,0.004,0.004,0.899,1.041,0,0,0
1044716577,463488,44656,112599512,0.003,0.003,0.902,1.045,0,0,0
1047844557,465216,44608,112814480,0.003,0.003,0.905,1.048,0,0,0
1050934925,465984,44664,113026160,0.003,0.003,0.908,1.051,0,0,0
1055309834,466080,44040,113234312,0.004,0.004,0.912,1.055,0,0,0
1060099264,465352,44312,113452504,0.004,0.004,0.916,1.060,0,0,0
1063390509,466176,44792,113667664,0.003,0.003,0.919,1.063,0,0,0
1066759786,463784,44896,113879936,0.003,0.003,0.922,1.067,0,0,0
1070736302,464208,44656,114091736,0.003,0.004,0.926,1.071,0,0,0
1074731919,466272,44440,114303296,0.004,0.004,0.930,1.075,0,0,0
1078326091,467128,43728,114514240,0.003,0.003,0.933,1.078,0,0,0
1081576742,465704,44488,114726656,0.003,0.003,0.936,1.082,0,0,0
1085422739,467320,44384,114938280,0.003,0.004,0.940,1.085,0,0,0
1089240761,464984,44344,115146608,0.003,0.003,0.943,1.089,0,0,0
1092486159,464544,43864,115354640,0.003,0.003,0.946,1.092,0,0,0
1096779070,465168,43488,115559504,0.004,0.004,0.950,1.097,0,0,0
1100998853,464440,44744,115781472,0.004,0.004,0.954,1.101,0,0,0
1105777989,460760,46896,116007440,0.004,0.004,0.958,1.106,0,0,0
1109214729,461856,47104,116229824,0.003,0.003,0.962,1.109,0,0,0
1112501312,459936,46744,116455376,0.003,0.003,0.965,1.113,0,0,0
1117554827,463536,46728,116677640,0.004,0.005,0.969,1.118,0,0,0
1121788490,464376,46384,116899776,0.004,0.004,0.973,1.122,0,0,0
1125808730,460680,46552,117122168,0.004,0.004,0.977,1.126,0,0,0
1129859802,464064,46472,117344432,0.004,0.004,0.980,1.130,0,0,0
1133746509,462672,46480,117563408,0.003,0.004,0.984,1.134,0,0,0
1138737250,462912,46072,117782144,0.004,0.005,0.989,1.139,0,0,0
1142349972,465360,45544,118000640,0.003,0.003,0.992,1.142,0,0,0
1146050520,460704,45904,118222904,0.003,0.003,0.995,1.146,0,0,0
1149421687,462192,46648,118445168,0.003,0.003,0.999,1.149,0,0,0
1154828796,462336,46152,118663904,0.005,0.005,1.004,1.155,0,0,0
1159499050,464584,45456,118885480,0.004,0.004,1.008,1.159,0,0,0
1163420162,465488,46016,119104776,0.003,0.004,1.012,1.163,0,0,0
1168461200,462600,45720,119320352,0.004,0.005,1.016,1.168,0,0,0
1174282260,462048,45728,119539088,0.005,0.005,1.022,1.174,0,0,0
1178756158,462576,45640,119757584,0.004,0.004,1.026,1.179,0,0,0
1182812650,462432,45408,119972912,0.004,0.004,1.030,1.183,0,0,0
1187877931,462720,45112,120188000,0.004,0.005,1.034,1.188,0,0,0
1192399639,464544,44872,120399920,0.004,0.004,1.038,1.192,0,0,0
1196336136,461088,45568,120621944,0.003,0.004,1.042,1.196,0,0,0
1199924141,461808,46408,120844208,0.003,0.003,1.045,1.200,0,0,0
1203808474,462864,46152,121062944,0.003,0.004,1.049,1.204,0,0,0
1207425296,464584,46080,121285144,0.003,0.003,1.052,1.207,0,0,0
1210868250,465312,45848,121503688,0.003,0.003,1.056,1.211,0,0,0
1214599524,465504,44768,121721656,0.003,0.003,1.059,1.215,0,0,0
1218050980,462680,45936,121941416,0.003,0.003,1.062,1.218,0,0,0
1222847734,465408,45840,122160152,0.004,0.004,1.067,1.223,0,0,0
1226643684,462720,45600,122375480,0.003,0.003,1.070,1.227,0,0,0
1230117372,462720,45160,122590568,0.003,0.003,1.074,1.230,0,0,0
1233754504,464160,44880,122802488,0.003,0.003,1.077,1.234,0,0,0
1238631051,461376,45112,123020984,0.004,0.005,1.081,1.239,0,0,0
1242500335,463392,45744,123239720,0.003,0.004,1.085,1.243,0,0,0
1248015858,463200,45432,123454928,0.005,0.005,1.090,1.248,0,0,0
1253289640,465544,45176,123673456,0.005,0.005,1.095,1.253,0,0,0
1258310743,466328,45568,123888872,0.004,0.005,1.100,1.258,0,0,0
1261992299,464016,44928,124100672,0.003,0.003,1.103,1.262,0,0,0
1265776456,465496,44136,124318264,0.003,0.003,1.106,1.266,0,0,0
1270575333,463544,45280,124531208,0.004,0.004,1.111,1.271,0,0,0
1275497052,466456,43872,124745200,0.004,0.004,1.116,1.275,0,0,0
1279684759,465224,44560,124957856,0.004,0.004,1.119,1.280,0,0,0
1283849655,467224,44136,125169280,0.004,0.004,1.123,1.284,0,0,0
1361913721,463496,12793080,125384984,0.072,0.078,1.195,1.362,0,0,1
1365769854,461424,46216,125607248,0.004,0.004,1.199,1.366,0,0,0
1371471937,463728,46216,125829272,0.005,0.006,1.204,1.371,0,0,0
1376074249,464544,46048,126051416,0.004,0.004,1.209,1.376,0,0,0
1379563913,465216,46240,126270272,0.003,0.003,1.212,1.380,0,0,0
1383120368,463776,45592,126485480,0.003,0.003,1.215,1.383,0,0,0
1387478573,464632,45728,126707632,0.004,0.004,1.219,1.387,0,0,0
1391615594,465312,45120,126925552,0.004,0.004,1.223,1.392,0,0,0
1396573208,463496,45600,127141808,0.005,0.005,1.228,1.397,0,0,0
1400835462,462624,45280,127357016,0.004,0.004,1.232,1.401,0,0,0
1405598903,465312,44992,127572104,0.004,0.005,1.237,1.406,0,0,0
1409354036,462624,45264,127787432,0.003,0.004,1.240,1.409,0,0,0
1413027861,462816,45656,128006168,0.003,0.004,1.244,1.413,0,0,0
1417105810,465496,45024,128224096,0.004,0.004,1.248,1.417,0,0,0
1420902322,462872,45480,128440112,0.004,0.004,1.251,1.421,0,0,0
1425781565,462912,45112,128655200,0.005,0.005,1.256,1.426,0,0,0
1430856450,463968,44584,128866880,0.005,0.005,1.261,1.431,0,0,0
1435061063,465456,45136,129085496,0.004,0.004,1.265,1.435,0,0,0
1440620976,466360,44640,129299848,0.005,0.005,1.270,1.441,0,0,0
1445471980,465224,44928,129512504,0.004,0.005,1.275,1.445,0,0,0
1450688135,464064,44680,129724424,0.005,0.005,1.280,1.451,0,0,0
1455550775,465216,44440,129935864,0.004,0.005,1.284,1.456,0,0,0
1460389651,463776,44248,130147544,0.004,0.005,1.289,1.460,0,0,0
1464751431,462528,45480,130366400,0.004,0.004,1.293,1.465,0,0,0
1468594060,464160,45784,130585016,0.004,0.004,1.297,1.469,0,0,0
1473944882,462720,45576,130800344,0.005,0.005,1.302,1.474,0,0,0
1478154620,462720,45160,131015432,0.004,0.004,1.306,1.478,0,0,0
1484398112,463872,44976,131227352,0.006,0.006,1.312,1.484,0,0,0
1489790497,462528,44872,131442440,0.005,0.005,1.317,1.490,0,0,0
1494949766,463632,45104,131657648,0.005,0.005,1.322,1.495,0,0,0
1499559324,463488,44656,131869328,0.004,0.004,1.326,1.500,0,0,0
1504343036,466360,44624,132084360,0.004,0.005,1.331,1.504,0,0,0
1508644031,466280,44776,132296096,0.004,0.004,1.335,1.509,0,0,0
1512542020,465744,44080,132504248,0.004,0.004,1.339,1.513,0,0,0
1517209235,465544,44072,132722152,0.004,0.004,1.343,1.517,0,0,0
1522988221,466416,44744,132937504,0.005,0.006,1.348,1.523,0,0,0
1527649029,463640,44712,133149872,0.004,0.004,1.353,1.528,0,0,0
1531701636,464496,44608,133361672,0.004,0.004,1.357,1.532,0,0,0
1536262831,466080,44456,133573232,0.004,0.004,1.361,1.536,0,0,0
1541667596,467224,43728,133784320,0.005,0.005,1.366,1.542,0,0,0
1546628604,465800,44496,133996592,0.005,0.005,1.371,1.547,0,0,0
1551998536,467272,44232,134208112,0.005,0.005,1.376,1.552,0,0,0
1557683131,464696,44352,134416544,0.005,0.006,1.381,1.558,0,0,0
1561760536,464544,43768,134624576,0.004,0.004,1.385,1.562,0,0,0
1565968574,465264,43528,134829440,0.004,0.004,1.389,1.566,0,0,0
1571351766,462768,44488,135047936,0.005,0.005,1.394,1.571,0,0,0
1576326683,461088,46096,135270200,0.005,0.005,1.399,1.576,0,0,0
1581478577,461568,46200,135488936,0.005,0.005,1.404,1.581,0,0,0
1586938261,464688,46200,135711200,0.005,0.005,1.409,1.587,0,0,0
1592024567,464784,46192,135929936,0.005,0.005,1.414,1.592,0,0,0
1597176552,462960,45648,136145264,0.005,0.005,1.419,1.597,0,0,0
1604374859,464440,45144,136366720,0.007,0.007,1.426,1.604,0,0,0
1612280824,465456,45104,136585312,0.007,0.008,1.433,1.612,0,0,0
1620784836,462344,45520,136801352,0.007,0.008,1.440,1.621,0,0,0
1627894606,464688,45168,137016560,0.006,0.007,1.447,1.628,0,0,0
1635700946,466456,44856,137231512,0.007,0.007,1.454,1.636,0,0,0
1643196386,465648,44552,137449624,0.007,0.007,1.461,1.643,0,0,0
1649549766,463688,45984,137669240,0.006,0.006,1.467,1.650,0,0,0
1656834011,463488,45600,137884568,0.007,0.007,1.474,1.657,0,0,0
1662073142,465592,45456,138103120,0.005,0.005,1.479,1.662,0,0,0
1667305816,465128,45456,138318392,0.005,0.005,1.484,1.667,0,0,0
1674724049,464640,44704,138530072,0.007,0.007,1.491,1.675,0,0,0
1679582177,465336,45080,138748680,0.004,0.004,1.495,1.680,0,0,0
1685601911,463368,45312,138960728,0.005,0.006,1.501,1.686,0,0,0
1691723890,466408,43840,139174720,0.006,0.006,1.506,1.692,0,0,0
1697050806,464024,44664,139387376,0.005,0.005,1.511,1.697,0,0,0
1702039259,467176,43896,139598512,0.004,0.005,1.516,1.702,0,0,0
1707210552,463640,44736,139810976,0.005,0.005,1.521,1.707,0,0,0
1711657386,461760,45328,140029592,0.004,0.004,1.525,1.712,0,0,0
1716688371,465072,45592,140248208,0.005,0.005,1.530,1.717,0,0,0
1721844664,463440,45552,140463656,0.005,0.005,1.534,1.722,0,0,0
1726691924,462432,45184,140678744,0.004,0.005,1.539,1.727,0,0,0
1732050400,464544,44800,140890544,0.005,0.005,1.544,1.732,0,0,0
1738917922,465064,44784,141108736,0.006,0.007,1.550,1.739,0,0,0
1744327692,465560,45328,141324248,0.005,0.005,1.555,1.744,0,0,0
1749061267,465408,44800,141535928,0.004,0.004,1.560,1.749,0,0,0
1756441837,466360,43920,141750256,0.007,0.007,1.567,1.756,0,0,0
1762330971,467376,44064,141962128,0.005,0.005,1.572,1.762,0,0,0
1767264829,464696,44464,142171208,0.004,0.005,1.577,1.767,0,0,0
1773281499,465448,44640,142389448,0.005,0.006,1.582,1.773,0,0,0
1778439322,466224,44264,142603984,0.005,0.005,1.587,1.778,0,0,0
1783685667,463688,44848,142816592,0.005,0.005,1.592,1.784,0,0,0
1791078516,465120,44448,143028272,0.007,0.007,1.599,1.791,0,0,0
1797266187,467272,44232,143239792,0.006,0.006,1.605,1.797,0,0,0
1802534658,466184,44592,143451632,0.005,0.005,1.610,1.803,0,0,0
1808700875,465312,44496,143663312,0.006,0.006,1.615,1.809,0,0,0
1813610050,464880,44328,143871704,0.004,0.005,1.620,1.814,0,0,0
1819164471,467176,43728,144082792,0.005,0.005,1.625,1.819,0,0,0
1825472759,465944,43944,144291296,0.006,0.006,1.631,1.825,0,0,0
1830808746,465600,43624,144496040,0.005,0.005,1.636,1.831,0,0,0
1836894377,463872,44600,144714656,0.006,0.006,1.642,1.837,0,0,0
1842129932,463920,45952,144933392,0.005,0.005,1.647,1.842,0,0,0
1848014101,464112,45480,145148600,0.005,0.006,1.652,1.848,0,0,0
1855272862,465544,44600,145366504,0.006,0.007,1.659,1.855,0,0,0
1861151925,466416,44744,145581856,0.005,0.005,1.664,1.861,0,0,0
1866433521,464408,44952,145794464,0.005,0.005,1.669,1.866,0,0,0
1872511619,465544,44232,146011984,0.005,0.006,1.675,1.873,0,0,0
1877937130,466528,45200,146228088,0.005,0.005,1.680,1.878,0,0,0
1883839859,463912,44856,146439848,0.005,0.006,1.685,1.884,0,0,0
1890612105,465696,44560,146651528,0.006,0.006,1.692,1.891,0,0,0
1896283148,467416,44096,146862904,0.005,0.005,1.697,1.896,0,0,0
1901420096,463496,44640,147075128,0.005,0.005,1.702,1.901,0,0,0
1907790841,462720,45016,147290216,0.006,0.006,1.708,1.908,0,0,0
1913765286,463536,44848,147502016,0.005,0.006,1.713,1.914,0,0,0
1919220556,465936,44632,147716984,0.005,0.005,1.719,1.919,0,0,0
1926226600,465984,44664,147928664,0.006,0.007,1.725,1.926,0,0,0
1931485314,464928,44136,148136816,0.005,0.005,1.730,1.931,0,0,0
1938447585,466448,44376,148351952,0.006,0.007,1.736,1.938,0,0,0
1944944279,467288,44016,148562776,0.006,0.006,1.743,1.945,0,0,0
1950329419,466616,44200,148771856,0.005,0.005,1.748,1.950,0,0,0
1956801283,464352,44112,148980248,0.006,0.006,1.754,1.957,0,0,0
1962842059,464640,43672,149188160,0.005,0.006,1.759,1.963,0,0,0
1968441868,468000,43528,149396312,0.005,0.005,1.765,1.968,0,0,0
1976558547,463872,44824,149611760,0.007,0.008,1.772,1.977,0,0,0
1982005514,464064,45064,149826728,0.005,0.005,1.777,1.982,0,0,0
1988178696,464016,44736,150038528,0.006,0.006,1.783,1.988,0,0,0
1994505928,463344,44392,150250088,0.006,0.006,1.789,1.995,0,0,0
2000651269,467320,44272,150461712,0.006,0.006,1.794,2.001,0,0,0
2007364625,466568,44544,150673448,0.006,0.006,1.800,2.007,0,0,0
2012819837,465120,44544,150885128,0.005,0.005,1.806,2.013,0,0,0
2018318128,464832,44280,151093520,0.005,0.005,1.811,2.018,0,0,0
2025462907,467328,44080,151304960,0.006,0.007,1.817,2.025,0,0,0
2032199708,465696,43888,151513112,0.006,0.006,1.824,2.032,0,0,0
2039143751,465264,43624,151717856,0.006,0.007,1.830,2.039,0,0,0
2045010730,463536,43816,151929416,0.005,0.006,1.836,2.045,0,0,0
2050910166,466080,44520,152141096,0.005,0.006,1.841,2.051,0,0,0
2057975092,464544,44088,152349248,0.006,0.007,1.848,2.058,0,0,0
2065061162,467224,43008,152559904,0.006,0.007,1.855,2.065,0,0,0
2071966733,468192,44168,152769024,0.006,0.007,1.861,2.072,0,0,0
2078161138,466952,43456,152973704,0.006,0.006,1.867,2.078,0,0,0
2083669504,467416,43568,153185080,0.005,0.005,1.872,2.084,0,0,0
2092026983,468008,44040,153393536,0.008,0.008,1.880,2.092,0,0,0
2098304342,465600,43456,153598160,0.006,0.006,1.886,2.098,0,0,0
2105901759,465552,43392,153803024,0.007,0.007,1.893,2.106,0,0,0
2111644026,466896,43168,154007528,0.005,0.005,1.898,2.112,0,0,0
2117536966,467424,43232,154215560,0.005,0.006,1.904,2.118,0,0,0
2125248650,462712,44936,154443856,0.007,0.007,1.911,2.125,0,0,0
2131245056,463496,47448,154670672,0.005,0.006,1.917,2.131,0,0,0
2138853740,460800,47160,154893176,0.007,0.007,1.924,2.139,0,0,0
2145945385,461280,46696,155115440,0.006,0.007,1.931,2.146,0,0,0
2152355413,464448,46264,155337464,0.006,0.006,1.937,2.152,0,0,0
2160459229,460992,46464,155559968,0.007,0.007,1.944,2.160,0,0,0
2167830902,460992,46768,155782112,0.007,0.007,1.951,2.168,0,0,0
2175307636,462048,46072,156000848,0.007,0.007,1.958,2.175,0,0,0
2182239614,464592,46072,156222992,0.006,0.007,1.965,2.182,0,0,0
2189579309,465496,45920,156441664,0.007,0.007,1.972,2.190,0,0,0
2196072923,462824,45784,156660464,0.006,0.006,1.978,2.196,0,0,0
2202253792,461520,46200,156882728,0.006,0.006,1.983,2.202,0,0,0
2210368101,463776,46416,157104992,0.007,0.008,1.991,2.210,0,0,0
2216891120,462384,46240,157323968,0.006,0.006,1.997,2.217,0,0,0
2225071743,462672,46168,157542704,0.007,0.008,2.005,2.225,0,0,0
2232314348,465560,45560,157761120,0.007,0.007,2.012,2.232,0,0,0
2240005401,461608,45720,157980056,0.007,0.007,2.019,2.240,0,0,0
2246282226,463248,45992,158198672,0.006,0.006,2.025,2.246,0,0,0
2252407968,462864,45360,158413880,0.006,0.006,2.031,2.252,0,0,0
2258597282,463104,45312,158629328,0.006,0.006,2.036,2.259,0,0,0
2266103582,464160,45112,158844296,0.007,0.007,2.044,2.266,0,0,0
2275166514,463008,45000,159059624,0.008,0.009,2.052,2.275,0,0,0
2282262745,460464,45952,159281888,0.007,0.007,2.059,2.282,0,0,0
2290043387,462528,46384,159504032,0.007,0.007,2.066,2.290,0,0,0
2297018133,462576,46360,159723008,0.006,0.007,2.073,2.297,0,0,0
